"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#8	"datafiles_par.txt"	0.574667	4800	2022-May-31 20:37:25.303415	2022-May-31 20:37:25.305155
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87101705_200M.edges"	5981.58	1.51766e+09	2022-May-31 20:37:25.305236	2022-May-31 20:37:43.527132
"VectorVectorContainer"	ParallelInplace#8	"tech-as-skitter.mtx"	560.487	3.66436e+08	2022-May-31 20:37:43.529764	2022-May-31 20:37:45.346870
"VectorVectorContainer"	ParallelInplace#8	"socfb-Texas84.mtx"	62.0893	2.02183e+07	2022-May-31 20:37:45.346950	2022-May-31 20:37:45.539446
"VectorVectorContainer"	ParallelInplace#8	"soc-pokec.mtx"	876.529	3.77002e+08	2022-May-31 20:37:45.539523	2022-May-31 20:37:48.383728
"VectorVectorContainer"	ParallelInplace#8	"web-wikipedia2009.mtx"	392.971	4.44364e+08	2022-May-31 20:37:48.383804	2022-May-31 20:37:49.647661
"VectorVectorContainer"	ParallelInplace#8	"ca-hollywood-2009.edges"	1761.59	5.8085e+08	2022-May-31 20:37:49.647740	2022-May-31 20:37:55.092267
"VectorVectorContainer"	ParallelInplace#8	"soc-google-plus.txt"	73.3887	5.2625e+07	2022-May-31 20:37:55.092407	2022-May-31 20:37:55.332248
"VectorVectorContainer"	ParallelInplace#8	"tech-as-skitter_10M.mtx"	551.976	3.66436e+08	2022-May-31 20:37:55.332327	2022-May-31 20:37:57.094764
"VectorVectorContainer"	ParallelInplace#8	"soc-orkut-dir_120M.edges"	3707.54	1.07101e+09	2022-May-31 20:37:57.094859	2022-May-31 20:38:08.699611
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87110148_140M.edges"	4201.69	1.19806e+09	2022-May-31 20:38:08.702599	2022-May-31 20:38:21.539730
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87113878.edges"	3058.7	7.56908e+08	2022-May-31 20:38:21.539805	2022-May-31 20:38:30.849353
"VectorVectorContainer"	ParallelInplace#8	"bn-human-Jung2015_M87104201_190M.edges"	5587.45	1.46065e+09	2022-May-31 20:38:30.849429	2022-May-31 20:38:47.883993
