"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#2	"socfb-Michigan23.mtx"	155.846	8.81122e+06	2022-Apr-24 23:06:08.815753	2022-Apr-24 23:06:09.609092
"VectorVectorContainer"	ParallelInplace#2	"socfb-Texas84.mtx"	192.284	1.13914e+07	2022-Apr-24 23:06:09.609458	2022-Apr-24 23:06:10.588395
"VectorVectorContainer"	ParallelInplace#2	"socfb-uci-uni_90M.edges"	21958.6	7.26437e+09	2022-Apr-24 23:06:10.588598	2022-Apr-24 23:08:10.922579
"VectorVectorContainer"	ParallelInplace#2	"socfb-UIllinois20.mtx"	472.04	9.31808e+06	2022-Apr-24 23:08:10.922684	2022-Apr-24 23:08:13.312801
"VectorVectorContainer"	ParallelInplace#2	"socf-konect.edges"	15639	5.02862e+09	2022-Apr-24 23:08:13.312993	2022-Apr-24 23:09:36.239801
"VectorVectorContainer"	ParallelInplace#2	"soc-google-plus.txt"	290.731	3.1789e+07	2022-Apr-24 23:09:36.239916	2022-Apr-24 23:09:37.736552
"VectorVectorContainer"	ParallelInplace#2	"soc-livejournal.mtx"	3897.34	5.60416e+08	2022-Apr-24 23:09:37.736761	2022-Apr-24 23:09:57.701861
"VectorVectorContainer"	ParallelInplace#2	"soc-orkut.edges"	12530.7	7.99624e+08	2022-Apr-24 23:09:57.701962	2022-Apr-24 23:11:01.469879
"VectorVectorContainer"	ParallelInplace#2	"soc-orkut_106M.edges"	18751.7	8.15405e+08	2022-Apr-24 23:11:01.469980	2022-Apr-24 23:12:38.602544
"VectorVectorContainer"	ParallelInplace#2	"soc-orkut-dir_120M.edges"	13887.7	8.7866e+08	2022-Apr-24 23:12:38.602642	2022-Apr-24 23:13:48.781997
"VectorVectorContainer"	ParallelInplace#2	"soc-pokec.mtx"	2743.24	2.26233e+08	2022-Apr-24 23:13:48.782095	2022-Apr-24 23:14:02.947350
"VectorVectorContainer"	ParallelInplace#2	"soc-sinaweibo_260M.edges"	81741.8	7.8951e+09	2022-Apr-24 23:14:02.947454	2022-Apr-24 23:21:19.744095
"VectorVectorContainer"	ParallelInplace#2	"soc-wiki-Talk-dir.mtx"	2344.22	2.02957e+08	2022-Apr-24 23:21:19.847702	2022-Apr-24 23:21:31.772053
"VectorVectorContainer"	ParallelInplace#2	"tech-as-skitter.mtx"	1873.34	1.44396e+08	2022-Apr-24 23:21:31.772243	2022-Apr-24 23:21:41.459101
"VectorVectorContainer"	ParallelInplace#2	"tech-as-skitter_10M.mtx"	1491.62	1.44169e+08	2022-Apr-24 23:21:41.459197	2022-Apr-24 23:21:49.183643
"VectorVectorContainer"	ParallelInplace#2	"tech-ip.edges"	2514.19	3.38368e+08	2022-Apr-24 23:21:49.183741	2022-Apr-24 23:22:02.111409
"VectorVectorContainer"	ParallelInplace#2	"tech-p2p-gnutella.mtx"	33.0568	5.47628e+06	2022-Apr-24 23:22:02.111523	2022-Apr-24 23:22:02.284051
"VectorVectorContainer"	ParallelInplace#2	"web-Stanford.mtx"	339.242	3.37831e+07	2022-Apr-24 23:22:02.284195	2022-Apr-24 23:22:04.069260
"VectorVectorContainer"	ParallelInplace#2	"web-uk-2005.mtx"	1251.69	7.67349e+07	2022-Apr-24 23:22:04.069454	2022-Apr-24 23:22:10.382133
"VectorVectorContainer"	ParallelInplace#2	"web-wikipedia2009.mtx"	758.571	1.58422e+08	2022-Apr-24 23:22:10.382275	2022-Apr-24 23:22:14.389849
"VectorVectorContainer"	ParallelInplace#2	"test"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#2	"bn-1.8M-166M.edges"	18318.2	1.02975e+09	2022-Apr-24 23:22:14.407601	2022-Apr-24 23:23:46.374661
"VectorVectorContainer"	ParallelInplace#2	"sample"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#2	"description"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#2	"parallel"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#4	"bn-449k-3.3M.edges"	341.797	8.61294e+07	2022-Apr-24 23:23:46.376323	2022-Apr-24 23:23:48.132638
"VectorVectorContainer"	ParallelInplace#4	"bn-7k-50k.edges"	10.1396	1.16876e+06	2022-Apr-24 23:23:48.132747	2022-Apr-24 23:23:48.184040
"VectorVectorContainer"	ParallelInplace#4	"bn-34k-181k.edges"	30.7138	4.78862e+06	2022-Apr-24 23:23:48.184119	2022-Apr-24 23:23:48.344906
"VectorVectorContainer"	ParallelInplace#4	"bn-434k-16M.edges"	1234.24	1.55237e+08	2022-Apr-24 23:23:48.345093	2022-Apr-24 23:23:54.623810
"VectorVectorContainer"	ParallelInplace#4	"bn-800-19k.edges"	2.9256	213328	2022-Apr-24 23:23:54.623925	2022-Apr-24 23:23:54.638761
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025868_session_1-bg_150M.edges"	10854.7	1.05534e+09	2022-Apr-24 23:23:54.638889	2022-Apr-24 23:24:49.256957
"VectorVectorContainer"	ParallelInplace#4	"bn-65-1K.edges"	0.601	16124	2022-Apr-24 23:24:49.257058	2022-Apr-24 23:24:49.260090
"VectorVectorContainer"	ParallelInplace#4	"bn-100k-662k.edges"	77.8326	1.66743e+07	2022-Apr-24 23:24:49.260162	2022-Apr-24 23:24:49.657522
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025869_session_2-bg_150M.edges"	11227.2	1.0591e+09	2022-Apr-24 23:24:49.657630	2022-Apr-24 23:25:46.150187
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025871_session_1-bg_170M.edges"	12453.3	1.17863e+09	2022-Apr-24 23:25:46.150297	2022-Apr-24 23:26:48.851378
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025876_session_2-bg_140M.edges"	10231.9	9.94362e+08	2022-Apr-24 23:26:48.851469	2022-Apr-24 23:27:40.422392
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025889_session_2_130M.edges"	9825.67	9.6648e+08	2022-Apr-24 23:27:40.422493	2022-Apr-24 23:28:29.935394
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025913_session_2_180M.edges"	13859	1.25052e+09	2022-Apr-24 23:28:29.935611	2022-Apr-24 23:29:39.651114
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025914_session_2_100M.edges"	7966.14	7.92722e+08	2022-Apr-24 23:29:39.651212	2022-Apr-24 23:30:19.807010
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025916_session_1_110M.edges"	8641.88	8.31093e+08	2022-Apr-24 23:30:19.807110	2022-Apr-24 23:31:03.329297
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1.edges"	15144.9	1.34687e+09	2022-Apr-24 23:31:03.329395	2022-Apr-24 23:32:19.479062
"VectorVectorContainer"	ParallelInplace#4	"bn-human-BNU_1_0025919_session_1_200M.edges"	14935.1	1.34687e+09	2022-Apr-24 23:32:19.479170	2022-Apr-24 23:33:34.604945
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M7101234.edges"	4816.7	4.35662e+08	2022-Apr-24 23:33:34.711467	2022-Apr-24 23:33:58.925683
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M8703600.edges"	3928.44	5.32619e+08	2022-Apr-24 23:33:58.925790	2022-Apr-24 23:34:18.800014
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87101049_190M.edges"	14083.3	1.28889e+09	2022-Apr-24 23:34:19.046722	2022-Apr-24 23:35:29.923046
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87101705_200M.edges"	14794.8	1.34673e+09	2022-Apr-24 23:35:29.982028	2022-Apr-24 23:36:44.418791
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87104201_190M.edges"	14846.7	1.29406e+09	2022-Apr-24 23:36:44.502523	2022-Apr-24 23:37:59.164930
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87104300_70M.edges"	5145.35	5.77165e+08	2022-Apr-24 23:37:59.258115	2022-Apr-24 23:38:25.229076
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87104509_50M.edges"	3835.65	4.88002e+08	2022-Apr-24 23:38:25.229179	2022-Apr-24 23:38:44.624129
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87107781_70M.edges"	5529.06	5.60642e+08	2022-Apr-24 23:38:44.624228	2022-Apr-24 23:39:12.514776
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87110148_140M.edges"	10999.9	1.03071e+09	2022-Apr-24 23:39:12.514873	2022-Apr-24 23:40:07.921854
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87110650_40M.edges"	3184.92	4.55018e+08	2022-Apr-24 23:40:07.921952	2022-Apr-24 23:40:24.031003
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87112427_170M.edges"	12674.2	1.17943e+09	2022-Apr-24 23:40:24.031109	2022-Apr-24 23:41:27.807809
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87113679_60M.edges"	5958.63	5.72056e+08	2022-Apr-24 23:41:27.807905	2022-Apr-24 23:41:57.875584
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87113878.edges"	8727.98	6.95432e+08	2022-Apr-24 23:41:57.875671	2022-Apr-24 23:42:41.734820
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87114342_90M.edges"	12088.2	7.5719e+08	2022-Apr-24 23:42:41.793951	2022-Apr-24 23:43:42.545287
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87116523_80M.edges"	5793.48	5.29912e+08	2022-Apr-24 23:43:42.639573	2022-Apr-24 23:44:11.757700
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87117093_120M.edges"	9113.97	9.00024e+08	2022-Apr-24 23:44:11.757800	2022-Apr-24 23:44:57.649727
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87118347_80M.edges"	5915.4	5.45672e+08	2022-Apr-24 23:44:57.649846	2022-Apr-24 23:45:27.411148
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87118465_180M.edges"	13570.7	1.2256e+09	2022-Apr-24 23:45:27.411250	2022-Apr-24 23:46:35.671495
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87119472_60M.edges"	4673.49	5.70099e+08	2022-Apr-24 23:46:35.671610	2022-Apr-24 23:46:59.299275
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87124563_160M.edges"	11926.5	1.11633e+09	2022-Apr-24 23:46:59.299373	2022-Apr-24 23:47:59.325634
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87125286_210M.edges"	16313.3	1.39791e+09	2022-Apr-24 23:47:59.325799	2022-Apr-24 23:49:21.358998
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87125334_40M.edges"	3162.95	4.72529e+08	2022-Apr-24 23:49:21.359120	2022-Apr-24 23:49:37.381199
"VectorVectorContainer"	ParallelInplace#4	"bn-human-Jung2015_M87127677_210M.edges"	15714.5	1.39976e+09	2022-Apr-24 23:49:37.381303	2022-Apr-24 23:50:56.447873
"VectorVectorContainer"	ParallelInplace#4	"C2000-9.edges"	143.03	1.04911e+07	2022-Apr-24 23:50:56.545059	2022-Apr-24 23:50:57.261202
"VectorVectorContainer"	ParallelInplace#4	"ca-hollywood-2009.edges"	4379.06	4.5581e+08	2022-Apr-24 23:50:57.261394	2022-Apr-24 23:51:19.422852
