"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	Sequential	"soc-wiki-Talk-dir.mtx"	2754.33	1.55547e+08	2022-Apr-25 14:56:36.656865	2022-Apr-25 14:56:50.529668
"VectorVectorContainer"	Sequential	"tech-as-skitter.mtx"	1481.65	1.07637e+08	2022-Apr-25 14:56:50.529765	2022-Apr-25 14:56:58.406845
"VectorVectorContainer"	Sequential	"tech-as-skitter_10M.mtx"	1432.22	1.07637e+08	2022-Apr-25 14:56:58.406956	2022-Apr-25 14:57:05.952756
"VectorVectorContainer"	Sequential	"tech-ip.edges"	2566.64	2.06877e+08	2022-Apr-25 14:57:05.952864	2022-Apr-25 14:57:19.114876
"VectorVectorContainer"	Sequential	"tech-p2p-gnutella.mtx"	19.458	3.22223e+06	2022-Apr-25 14:57:19.114988	2022-Apr-25 14:57:19.219572
"VectorVectorContainer"	Sequential	"web-Stanford.mtx"	293.045	2.25416e+07	2022-Apr-25 14:57:19.219681	2022-Apr-25 14:57:20.755158
"VectorVectorContainer"	Sequential	"web-uk-2005.mtx"	1235.32	7.28465e+07	2022-Apr-25 14:57:20.755265	2022-Apr-25 14:57:26.968206
"VectorVectorContainer"	Sequential	"web-wikipedia2009.mtx"	657.487	6.98149e+07	2022-Apr-25 14:57:26.968317	2022-Apr-25 14:57:30.572609
"VectorVectorContainer"	Sequential	"test"	2.2028	0	2022-Apr-25 14:57:30.572715	2022-Apr-25 14:57:30.583747
"VectorVectorContainer"	Sequential	"bn-1.8M-166M.edges"	20322.2	1.00489e+09	2022-Apr-25 14:57:30.583914	2022-Apr-25 14:59:12.460717
"VectorVectorContainer"	Sequential	"sample"	0.2414	0	2022-Apr-25 14:59:12.460830	2022-Apr-25 14:59:12.462049
"VectorVectorContainer"	Sequential	"description"	0.0756	0	2022-Apr-25 14:59:12.462099	2022-Apr-25 14:59:12.462487
"VectorVectorContainer"	Sequential	"parallel"	0.1116	0	2022-Apr-25 14:59:12.462525	2022-Apr-25 14:59:12.463093
